 ,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label
2567.0,2025-06-23T01:44:37+0800,CneEGq2hlyPVuKidUc,192.168.84.22,57975,192.168.84.22,4005,tcp,,0.000183,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2568.0,2025-06-23T01:44:37+0800,Ct3rqA3kEATUnmoK53,192.168.84.22,57281,192.168.84.22,4279,tcp,,0.000168,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2569.0,2025-06-23T01:44:37+0800,CQ36uw2o03ACHJ3Eog,192.168.84.22,60115,192.168.84.22,1087,tcp,,0.000211,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2570.0,2025-06-23T01:44:37+0800,CCxb171J3ywj3GptXj,192.168.84.22,58155,192.168.84.22,8649,tcp,,0.000165,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2571.0,2025-06-23T01:44:37+0800,CRvkAR1RHjEpz4O17,192.168.84.22,60997,192.168.84.22,1124,tcp,,0.00017,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2572.0,2025-06-23T01:44:37+0800,ChyGcF3CyOnK52Xuc4,192.168.84.22,60539,192.168.84.22,1434,tcp,,0.000134,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2573.0,2025-06-23T01:44:37+0800,CYt27q2Z0plCWxJluf,192.168.84.22,58201,192.168.84.22,2191,tcp,,0.0002,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2574.0,2025-06-23T01:44:37+0800,CjKVVo4vVoNyP8wap4,192.168.84.22,60691,192.168.84.22,7937,tcp,,0.000112,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2575.0,2025-06-23T01:44:37+0800,Cv0COA4f1sHDtr6e51,192.168.84.22,59383,192.168.84.22,3077,tcp,,4.8e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2576.0,2025-06-23T01:44:37+0800,CNMrFD4upaJCqNx3Uk,192.168.84.22,59497,192.168.84.22,5963,tcp,,8.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2577.0,2025-06-23T01:44:37+0800,C9Xb3G4h1hLAqirjOg,192.168.84.22,59527,192.168.84.22,7938,tcp,,6.6e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2578.0,2025-06-23T01:44:37+0800,CZnMjAIvG7MqPJJk9,192.168.84.22,57771,192.168.84.22,19780,tcp,,8.2e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2579.0,2025-06-23T01:44:37+0800,CGCrIo3qkP6GclgyWa,192.168.84.22,57415,192.168.84.22,711,tcp,,6.7e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2580.0,2025-06-23T01:44:37+0800,CkIgWR3y7nDxLgBNZ8,192.168.84.22,59153,192.168.84.22,10626,tcp,,8.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2581.0,2025-06-23T01:44:37+0800,CJO6NL1lh3GV0CCmqe,192.168.84.22,58487,192.168.84.22,2107,tcp,,7e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2582.0,2025-06-23T01:44:37+0800,C9441M3baQdmUXTRCj,192.168.84.22,60749,192.168.84.22,1132,tcp,,9.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2583.0,2025-06-23T01:44:37+0800,CLNdf9IGSMvg1uQF5,192.168.84.22,59383,192.168.84.22,280,tcp,,4.6e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2584.0,2025-06-23T01:44:37+0800,CU5UNY3Hb1lrJQG2ag,192.168.84.22,57753,192.168.84.22,7512,tcp,,7.2e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2585.0,2025-06-23T01:44:37+0800,CsrNMPtKlz2qTYYWe,192.168.84.22,60619,192.168.84.22,5910,tcp,,5.8e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2586.0,2025-06-23T01:44:37+0800,Ccwutz3w9RIQsBCfWg,192.168.84.22,60785,192.168.84.22,5500,tcp,,4.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2587.0,2025-06-23T01:44:37+0800,CGbX7a3H8fDSHMCyfa,192.168.84.22,60367,192.168.84.22,1839,tcp,,0.00011,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2588.0,2025-06-23T01:44:37+0800,ClgDs82jZOuIPZ7j8j,192.168.84.22,59949,192.168.84.22,667,tcp,,0.000154,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2589.0,2025-06-23T01:44:37+0800,CLv2dS2X0EBpdPqTQg,192.168.84.22,60841,192.168.84.22,1594,tcp,,0.000168,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2590.0,2025-06-23T01:44:37+0800,CcBdZ23m7CJN7NRxf5,192.168.84.22,57599,192.168.84.22,2020,tcp,,0.000161,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2591.0,2025-06-23T01:44:37+0800,CzCmkwVUJINUwN8ya,192.168.84.22,59887,192.168.84.22,7741,tcp,,8.1e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2592.0,2025-06-23T01:44:37+0800,CCzrlqZFweHher4K3,192.168.84.22,57857,192.168.84.22,32774,tcp,,5.8e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2593.0,2025-06-23T01:44:37+0800,CDGWntIzGEk2SUrzg,192.168.84.22,59669,192.168.84.22,1089,tcp,,0.000117,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2594.0,2025-06-23T01:44:37+0800,Cv3bUIEs2ETQEGhA7,192.168.84.22,60337,192.168.84.22,5903,tcp,,7e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2595.0,2025-06-23T01:44:37+0800,C9BA592EdFBPouVC3,192.168.84.22,58377,192.168.84.22,3689,tcp,,0.000117,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2596.0,2025-06-23T01:44:37+0800,CiYneTyfVYdZ409wi,192.168.84.22,60093,192.168.84.22,15004,tcp,,0.000185,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2597.0,2025-06-23T01:44:37+0800,CxEWlS3LOek8RDRnle,192.168.84.22,57923,192.168.84.22,1533,tcp,,0.000112,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2598.0,2025-06-23T01:44:37+0800,CKJnlA2VsBn4ZSU5za,192.168.84.22,58805,192.168.84.22,5222,tcp,,0.000159,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2599.0,2025-06-23T01:44:37+0800,C4t0Tp3NKbRKVNuaoe,192.168.84.22,59629,192.168.84.22,38292,tcp,,0.000181,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2600.0,2025-06-23T01:44:37+0800,CHVJd81LjKAf2n2TK1,192.168.84.22,58489,192.168.84.22,27353,tcp,,0.000192,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2601.0,2025-06-23T01:44:37+0800,CbJFYp46ZbL2RmuGnj,192.168.84.22,59925,192.168.84.22,3690,tcp,,0.000234,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2602.0,2025-06-23T01:44:37+0800,Cchk3fQpJqbWVGJb5,192.168.84.22,57203,192.168.84.22,4900,tcp,,7.4e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2603.0,2025-06-23T01:44:37+0800,CDXS9V1o7T1W7yiWSl,192.168.84.22,58241,192.168.84.22,7920,tcp,,0.000191,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2604.0,2025-06-23T01:44:37+0800,CryT9F2iPoucAwyKok,192.168.84.22,57519,192.168.84.22,500,tcp,,9.7e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2605.0,2025-06-23T01:44:37+0800,C3TqfR1SGtTwYNwmr7,192.168.84.22,59729,192.168.84.22,3995,tcp,,0.000189,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2606.0,2025-06-23T01:44:37+0800,Cs3FgnTBJz3izprM6,192.168.84.22,59327,192.168.84.22,3003,tcp,,0.000127,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2607.0,2025-06-23T01:44:37+0800,ClBGcTxiLKUfslSKf,192.168.84.22,58659,192.168.84.22,7106,tcp,,0.00033,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2608.0,2025-06-23T01:44:37+0800,CtSW291sd5kS1nXCM5,192.168.84.22,60291,192.168.84.22,3333,tcp,,0.000189,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2609.0,2025-06-23T01:44:37+0800,CHTxo52LGNIERivSkk,192.168.84.22,57763,192.168.84.22,2604,tcp,,0.000358,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2610.0,2025-06-23T01:44:37+0800,CCcCfd21qZB77pJ16e,192.168.84.22,57113,192.168.84.22,8300,tcp,,0.000284,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2611.0,2025-06-23T01:44:37+0800,CeIlEq2h2hJtviu9ik,192.168.84.22,58023,192.168.84.22,5030,tcp,,0.000365,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2612.0,2025-06-23T01:44:37+0800,CUvO9abjt2VrY64be,192.168.84.22,58151,192.168.84.22,32778,tcp,,0.000411,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2613.0,2025-06-23T01:44:37+0800,ClNTgbXtvih0SPyyi,192.168.84.22,57655,192.168.84.22,9080,tcp,,0.000211,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2614.0,2025-06-23T01:44:37+0800,CjQ1M54wSMZ22pECgg,192.168.84.22,58855,192.168.84.22,1049,tcp,,5.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2615.0,2025-06-23T01:44:37+0800,Ca8ug8PW9vwio3cq8,192.168.84.22,59417,192.168.84.22,8010,tcp,,0.000114,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2616.0,2025-06-23T01:44:37+0800,C8GJ8M1LOwGFwKx8W3,192.168.84.22,59371,192.168.84.22,2121,tcp,,0.000105,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2617.0,2025-06-23T01:44:37+0800,CN4XNZ2qWR295FWRL7,192.168.84.22,59253,192.168.84.22,3814,tcp,,0.000207,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2618.0,2025-06-23T01:44:37+0800,ChQMQw2nO1LFeWfZsj,192.168.84.22,58615,192.168.84.22,24800,tcp,,0.000427,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2619.0,2025-06-23T01:44:37+0800,CJmg0VARJtFbNHdX4,192.168.84.22,58719,192.168.84.22,3128,tcp,,0.000457,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2620.0,2025-06-23T01:44:37+0800,Ccd7U04nS5AI1yJFE3,192.168.84.22,58563,192.168.84.22,1067,tcp,,0.000318,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2621.0,2025-06-23T01:44:37+0800,Cz0zzR1jsEye8XDevh,192.168.84.22,59393,192.168.84.22,7627,tcp,,0.000274,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2622.0,2025-06-23T01:44:37+0800,CR2NJ64AsR1RgvG4x5,192.168.84.22,58013,192.168.84.22,3325,tcp,,0.000473,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2623.0,2025-06-23T01:44:37+0800,C36V5f1QjztasKOgxg,192.168.84.22,60745,192.168.84.22,10009,tcp,,5.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2624.0,2025-06-23T01:44:37+0800,Cmqv8f27h84mAFu9Jc,192.168.84.22,59781,192.168.84.22,3784,tcp,,0.00024,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2625.0,2025-06-23T01:44:37+0800,CTmKI24tEYn0tZaSuh,192.168.84.22,60797,192.168.84.22,4848,tcp,,0.000345,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2626.0,2025-06-23T01:44:37+0800,C1Iqqd4qJgLt17Zel5,192.168.84.22,58127,192.168.84.22,5960,tcp,,7.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2627.0,2025-06-23T01:44:37+0800,CHFpIZ27cnVXUWhihj,192.168.84.22,58189,192.168.84.22,9500,tcp,,8.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2628.0,2025-06-23T01:44:37+0800,Cz0NSXj7AIXbnKoF,192.168.84.22,58029,192.168.84.22,40193,tcp,,5.1e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2629.0,2025-06-23T01:44:37+0800,CTCMvw46o6ap9dwEr1,192.168.84.22,59007,192.168.84.22,106,tcp,,0.000135,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2630.0,2025-06-23T01:44:37+0800,C2Ukm848YxyXuPDryb,192.168.84.22,59443,192.168.84.22,787,tcp,,0.00037,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2631.0,2025-06-23T01:44:37+0800,CWadeC2ZU0trm4uine,192.168.84.22,58885,192.168.84.22,990,tcp,,8.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2632.0,2025-06-23T01:44:37+0800,CeLt8G4JrZYoYW4BOc,192.168.84.22,57975,192.168.84.22,1039,tcp,,0.000447,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2633.0,2025-06-23T01:44:37+0800,CtlR621rJQXG3kSw82,192.168.84.22,60059,192.168.84.22,8086,tcp,,7.1e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2634.0,2025-06-23T01:44:37+0800,C1O1RkVtolSSaoY2,192.168.84.22,59607,192.168.84.22,25734,tcp,,9.8e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2635.0,2025-06-23T01:44:37+0800,CCbDdtCHtqQyCYIn3,192.168.84.22,58083,192.168.84.22,544,tcp,,0.00012,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2636.0,2025-06-23T01:44:37+0800,CMe7Rw4Ya3ZZt1osU5,192.168.84.22,60271,192.168.84.22,13782,tcp,,5.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2637.0,2025-06-23T01:44:37+0800,C4Pb0P1JQ96wXnNGNk,192.168.84.22,57659,192.168.84.22,1971,tcp,,4.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2638.0,2025-06-23T01:44:37+0800,ClMxg63neVtygMIare,192.168.84.22,60985,192.168.84.22,7070,tcp,,0.000151,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2639.0,2025-06-23T01:44:37+0800,C2cdr82x2Nk0TONqx9,192.168.84.22,57351,192.168.84.22,9,tcp,,0.000122,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2640.0,2025-06-23T01:44:37+0800,CMJtAa9HvIwwlv6hh,192.168.84.22,60825,192.168.84.22,3001,tcp,,3.9e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2641.0,2025-06-23T01:44:37+0800,Ca2nCAsQYuwoLoSa3,192.168.84.22,60737,192.168.84.22,2022,tcp,,6.8e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2642.0,2025-06-23T01:44:37+0800,CWQeOj2vKF8zicnlcc,192.168.84.22,57385,192.168.84.22,2119,tcp,,7.5e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2643.0,2025-06-23T01:44:37+0800,CjW917fkAIsGg8dPe,192.168.84.22,58597,192.168.84.22,52848,tcp,,6.7e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2644.0,2025-06-23T01:44:37+0800,CyUtk2K4aNf91ECRd,192.168.84.22,60655,192.168.84.22,2909,tcp,,0.000105,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2645.0,2025-06-23T01:44:37+0800,CFo5Ib2vFoAcEdJRMb,192.168.84.22,57675,192.168.84.22,6101,tcp,,0.000238,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2646.0,2025-06-23T01:44:37+0800,CjnKQD1P2duw3pzohj,192.168.84.22,58283,192.168.84.22,1174,tcp,,0.000107,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2647.0,2025-06-23T01:44:37+0800,CeBqS61wDfPTthKaMe,192.168.84.22,57401,192.168.84.22,3945,tcp,,0.000165,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2648.0,2025-06-23T01:44:37+0800,CUSIXW8ArPTFIMN21,192.168.84.22,57123,192.168.84.22,1840,tcp,,0.000104,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2649.0,2025-06-23T01:44:37+0800,CDRAgf3audLtlKd7dk,192.168.84.22,60451,192.168.84.22,20,tcp,,0.000154,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2650.0,2025-06-23T01:44:37+0800,CdbD9PFldOnBdgAJ1,192.168.84.22,57219,192.168.84.22,1054,tcp,,7.1e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2651.0,2025-06-23T01:44:37+0800,C5o9HX35EqlASqh8ai,192.168.84.22,58057,192.168.84.22,6346,tcp,,7.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2652.0,2025-06-23T01:44:37+0800,CCpunk2F0A3iaXXwxj,192.168.84.22,57859,192.168.84.22,2393,tcp,,6.7e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2653.0,2025-06-23T01:44:37+0800,Cg1whf2KVtlZPdBYMd,192.168.84.22,59281,192.168.84.22,27356,tcp,,8.5e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2654.0,2025-06-23T01:44:37+0800,CkUmgS3sF561Nvu7Rf,192.168.84.22,60423,192.168.84.22,8899,tcp,,0.000236,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2655.0,2025-06-23T01:44:37+0800,CKlCLy3jRVhARVbAh7,192.168.84.22,60457,192.168.84.22,3971,tcp,,6.3e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2656.0,2025-06-23T01:44:37+0800,CZCt0S3zqFaYYQ3a3l,192.168.84.22,60167,192.168.84.22,1718,tcp,,0.000128,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2657.0,2025-06-23T01:44:37+0800,CC6PnE4CMiLWHOEv9a,192.168.84.22,56943,192.168.84.22,9000,tcp,,0.000315,0.0,0.0,REJ,T,T,0,Sr,1,60,2,80,,Malicious
2658.0,2025-06-23T01:44:37+0800,C6TeVqZMvG93Tpz7e,192.168.84.22,60529,192.168.84.22,10617,tcp,,7.4e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2659.0,2025-06-23T01:44:37+0800,CHulp936m5cTKFCZb5,192.168.84.22,59153,192.168.84.22,50002,tcp,,0.000118,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2660.0,2025-06-23T01:44:37+0800,CAP3V043zQSZhey08b,192.168.84.22,60541,192.168.84.22,5666,tcp,,0.000135,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2661.0,2025-06-23T01:44:37+0800,CdZ0GL10sX6ek8PsX4,192.168.84.22,59361,192.168.84.22,8082,tcp,,6.8e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2662.0,2025-06-23T01:44:37+0800,Cs8LBx0Q1ddKpsdKi,192.168.84.22,57271,192.168.84.22,32781,tcp,,0.000113,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2663.0,2025-06-23T01:44:37+0800,CnwdG12pKRgd7E7L56,192.168.84.22,57715,192.168.84.22,1328,tcp,,0.000183,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2664.0,2025-06-23T01:44:37+0800,CUN9iB3BrQMAcKLWC2,192.168.84.22,58199,192.168.84.22,8085,tcp,,0.000194,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2665.0,2025-06-23T01:44:37+0800,Cdhn7X3wCLzewa5JK2,192.168.84.22,60581,192.168.84.22,57294,tcp,,0.000392,0.0,0.0,REJ,T,T,0,Sr,1,60,2,80,,Malicious
2666.0,2025-06-23T01:44:37+0800,CGAofa14Y3TSnB7Zy6,192.168.84.22,59741,192.168.84.22,17,tcp,,9.2e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2667.0,2025-06-23T01:44:37+0800,CozFqI2cyak1BI2Jj2,192.168.84.22,59659,192.168.84.22,5221,tcp,,0.000117,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2668.0,2025-06-23T01:44:37+0800,CJZIy1Cd6U6iiDgWa,192.168.84.22,59613,192.168.84.22,888,tcp,,0.000199,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2669.0,2025-06-23T01:44:37+0800,C4GSZa2swyYy7PMaQ5,192.168.84.22,57801,192.168.84.22,2251,tcp,,5.2e-05,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2670.0,2025-06-23T01:44:37+0800,Cng1Y73gfiZmIGwF6a,192.168.84.22,58405,192.168.84.22,2099,tcp,,0.000154,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2671.0,2025-06-23T01:44:37+0800,CkSs2n4dY1Ig5m3Zvk,192.168.84.22,59309,192.168.84.22,1068,tcp,,0.000167,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2672.0,2025-06-23T01:44:37+0800,CAC1Us14EqDQ0qlI7d,192.168.84.22,57197,192.168.84.22,4443,tcp,,0.000432,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2673.0,2025-06-23T01:44:37+0800,CkgiL842zHT2KgP526,192.168.84.22,59067,192.168.84.22,2366,tcp,,0.000463,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2674.0,2025-06-23T01:44:37+0800,CzIhrT2EKUeptEMA8b,192.168.84.22,59831,192.168.84.22,1121,tcp,,0.000275,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2675.0,2025-06-23T01:44:37+0800,Cdjcfw1uojy49OwR8b,192.168.84.22,60961,192.168.84.22,32768,tcp,,0.000482,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2676.0,2025-06-23T01:44:37+0800,CszMK929PujCypVooc,192.168.84.22,58385,192.168.84.22,5902,tcp,,0.000123,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2677.0,2025-06-23T01:44:37+0800,C08N8p4knfm1ezklV3,192.168.84.22,57365,192.168.84.22,20828,tcp,,0.000144,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2678.0,2025-06-23T01:44:37+0800,Ctr9iK3gwu4B0hQGyk,192.168.84.22,58133,192.168.84.22,9207,tcp,,0.000193,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2679.0,2025-06-23T01:44:37+0800,Cp6DqxT0snw3pyVn,192.168.84.22,57817,192.168.84.22,3322,tcp,,0.000221,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2680.0,2025-06-23T01:44:37+0800,C7W7JG3rWhde3tYyN8,192.168.84.22,60815,192.168.84.22,1175,tcp,,0.000258,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2681.0,2025-06-23T01:44:37+0800,CbWxGU15v8SpCNsZT2,192.168.84.22,60375,192.168.84.22,255,tcp,,0.000327,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2682.0,2025-06-23T01:44:37+0800,CPN3AD4nKeZl5FvUSk,192.168.84.22,59473,192.168.84.22,3168,tcp,,0.000305,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2683.0,2025-06-23T01:44:37+0800,C34Q6d3AJDm6bpamH9,192.168.84.22,57749,192.168.84.22,1028,tcp,,0.000397,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2684.0,2025-06-23T01:44:37+0800,ChR75H6WwtUky84n7,192.168.84.22,60245,192.168.84.22,3493,tcp,,0.000445,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2685.0,2025-06-23T01:44:37+0800,CO0r0w2szLts5focVe,192.168.84.22,57473,192.168.84.22,3006,tcp,,0.00024,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2686.0,2025-06-23T01:44:37+0800,C9LekX2KQQEyj98Vk,192.168.84.22,57391,192.168.84.22,7443,tcp,,0.000306,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2687.0,2025-06-23T01:44:37+0800,COIAxhivMV0AKHNCd,192.168.84.22,60167,192.168.84.22,2607,tcp,,0.000196,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2688.0,2025-06-23T01:44:37+0800,C1N1X22ng4MMm3gAF7,192.168.84.22,58091,192.168.84.22,49400,tcp,,0.000353,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2689.0,2025-06-23T01:44:37+0800,Czhhka2rmYfbVTeWYc,192.168.84.22,59671,192.168.84.22,6004,tcp,,0.000216,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2690.0,2025-06-23T01:44:37+0800,CH7abn4Iq2vmiDxER6,192.168.84.22,58311,192.168.84.22,9081,tcp,,0.000328,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2691.0,2025-06-23T01:44:37+0800,Cpwmb1JlqW4n4jYE7,192.168.84.22,60873,192.168.84.22,6789,tcp,,0.00024,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
2692.0,2025-06-23T01:44:37+0800,CNDZ6X3SuZuBSzCKD5,192.168.84.22,60565,192.168.84.22,9968,tcp,,0.000291,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
